full_text,text,sentiment,minimarket
Selama ini cuma pernah nyoba yg terasi... Mw nyoba yg lain juga dong... Tp di indomaret deket kosan gw ga ada,selama ini cuma pernah nyoba yg terasi mw nyoba yg lain juga dong tp di indomaret deket kosan gw ga ada,netral,indomaret
Cek sekarang dan dapatkan hematnya SUPER HEMAT Home Brand selama periode 15 - 28 Mei 2025. ⁣Buruan belanja sebelum kehabisan! ⁣⁣⁣ ⁣⁣ Info lengkap --&gt; https://t.co/mlV4QDnjjU . #Indomaret #PromosiIndomaret https://t.co/STRDI5PMZq,cek sekarang dan dapatkan hematnya super hemat home brand selama periode mei buruan belanja sebelum kehabisan info lengkap gt,netral,indomaret
selama ini beli oatside psti di alfamidi trs krn yg barista blend abis pergilah ke indomaret dan langsung lemes lunglai krn hrgnya 5900 meanwhile di alfamidi 7rb eh pas scroll ternyata ada yg jual 70rb satu karton,selama ini beli oatside psti di alfamidi trs krn yg barista blend abis pergilah ke indomaret dan langsung lemes lunglai krn hrgnya meanwhile di alfamidi rb eh pas scroll ternyata ada yg jual rb satu karton,positif,indomaret
Mau belanja apa hari ini? Belanja semua isi kulkas dan kebutuhan rumah tangga bisa kamu beli di Indomaret yang bisa kamu lihat di katalog Indomaret 15 28 Mei 2025. Selamat belanja! . Cek katalognya di sini https://t.co/apyttyL45w @indomaret https://t.co/uMBtKstoPs,mau belanja apa hari ini belanja semua isi kulkas dan kebutuhan rumah tangga bisa kamu beli di indomaret yang bisa kamu lihat di katalog indomaret mei selamat belanja cek katalognya di sini,netral,indomaret
mimpi jadi pacar TOP tapi dia member NCT. mau manggung di inkigayo tapi taeyong ditinggalin di indomaret karena hobi ngaret. mimpi apaan aneh bgt bjir mana top jd member nct. ngapain?!!! ,mimpi jadi pacar top tapi dia member nct mau manggung di inkigayo tapi taeyong ditinggalin di indomaret karena hobi ngaret mimpi apaan aneh bgt bjir mana top jd member nct ngapain,negatif,indomaret
@twiteropsi33305 @anggahandika20 @worksfess Sementara ruang u/ dapat penghasilan dr sektor tani itu banyak banget. But again ini di daerah ku. Andai dihitung dr gaji yg buruh tani sama kerja di Indomaret katakan masih bnyk yg buruh (berdasar pengalamanku jdi buruh tani).,sementara ruang u dapat penghasilan dr sektor tani itu banyak banget but again ini di daerah ku andai dihitung dr gaji yg buruh tani sama kerja di indomaret katakan masih bnyk yg buruh berdasar pengalamanku jdi buruh tani,negatif,indomaret
 Ayam Taliwang As'ad Jl. Cipete Raya No.12 RT.5/RW.4 Cipete Sel. Kec. Cilandak Kota Jakarta Selatan Daerah Khusus Ibukota Jakarta Patokannya tepat sebelum mrt cipete (dari arah blok m) belok kiri tempatnya persis samping Indomaret ada di sebelah kanan. Selamat mencoba!,ayam taliwang asad jl cipete raya no rtrw cipete sel kec cilandak kota jakarta selatan daerah khusus ibukota jakarta patokannya tepat sebelum mrt cipete dari arah blok m belok kiri tempatnya persis samping indomaret ada di sebelah kanan selamat mencoba,netral,indomaret
Gua ke indomaret sebentar aja dicariin. Lama banget tadi ke indomaret? Kemana aja? BUSEEETTTTTTTTTTT DAH.,gua ke indomaret sebentar aja dicariin lama banget tadi ke indomaret kemana aja buseeettttttttttt dah,negatif,indomaret
jujur beneran di tahap capek mau doa kaya gimana lagi kaya nya semua doa udah di coba. Hasil nya tetep sama gue beneran muak ya anjir kya gini gini aja tuh muak. Ngelamar ke indomaret sampe gak bisa lagi ngelamar karena lamaran gue masih di proses ,jujur beneran di tahap capek mau doa kaya gimana lagi kaya nya semua doa udah di coba hasil nya tetep sama gue beneran muak ya anjir kya gini gini aja tuh muak ngelamar ke indomaret sampe gak bisa lagi ngelamar karena lamaran gue masih di proses,negatif,indomaret
@AssaultSteel selamat datang di indomaret selamat belanja,selamat datang di indomaret selamat belanja,positif,indomaret
2 Hari ini aku ga interaksi sama manusia secara langsung kecuali beli makan dan indomaret. Rasanya kek aneh banged... Aku kebanyakan orang energyku habis ga interaksi sama orang juga gabisa lama-lama juga,hari ini aku ga interaksi sama manusia secara langsung kecuali beli makan dan indomaret rasanya kek aneh banged aku kebanyakan orang energyku habis ga interaksi sama orang juga gabisa lamalama juga,negatif,indomaret
Laki-laki bercerita dan main badminton Dan jajan mie ayam Dan kadang ke rental PS Dan kadang jogging di embung Dan kadang bengong di Indomaret https://t.co/Tv2lw9ZJPQ,lakilaki bercerita dan main badminton dan jajan mie ayam dan kadang ke rental ps dan kadang jogging di embung dan kadang bengong di indomaret,netral,indomaret
Dapatkan berbagai produk kategori MAKANAN &amp; MINUMAN yang hemat di Indomaret selama periode 15 - 28 Mei 2025. Info selengkapnya di https://t.co/mlV4QDnjjU . #SuperHemat #Indomaret #PromosiIndomaret https://t.co/2SpnlMqBlI,dapatkan berbagai produk kategori makanan amp minuman yang hemat di indomaret selama periode mei info selengkapnya di,netral,indomaret
@RIKIMATSUl Apaantuh bang matcha papua garastana?? Jadi selama ini abang kalo abis dati indomaret pulangnya gak bawa apa apa itu karena gabisa buka pintunya?,apaantuh bang matcha papua garastana jadi selama ini abang kalo abis dati indomaret pulangnya gak bawa apa apa itu karena gabisa buka pintunya,negatif,indomaret
bini muter mirrorball nya taylor gara gara ditinggal iwa ke indomaret 15 menit lama soalnya antri (suka suka bumil lah),bini muter mirrorball nya taylor gara gara ditinggal iwa ke indomaret menit lama soalnya antri suka suka bumil lah,negatif,indomaret
eh anjirrr jangan2 rasa promag yahh.. bulan lalu aku pertama kali coba di es krim indomaret.. familiar banget di aku tp bukan pastagigi yg orang2 sebutin selama ini,eh anjirrr jangan rasa promag yahh bulan lalu aku pertama kali coba di es krim indomaret familiar banget di aku tp bukan pastagigi yg orang sebutin selama ini,netral,indomaret
Dalam rangka mencegah gangguan kamtibmas serta guna ciptakan kondusifitas wilayahnya Personil Samapta Polsek Pakualaman dipimpin aiptu budi melaksanakan patroli pertokoan yang berada di wilayah hukumnya seperti Indomaret di Jl gajah Mada. Senin 02/06/2025 siang. https://t.co/3iBwtWCHH8,dalam rangka mencegah gangguan kamtibmas serta guna ciptakan kondusifitas wilayahnya personil samapta polsek pakualaman dipimpin aiptu budi melaksanakan patroli pertokoan yang berada di wilayah hukumnya seperti indomaret di jl gajah mada senin siang,netral,indomaret
roti indomaret sama sourdough beda jauh; roti-roti di Indomaret biasanya produksi pabrik makanya bisa murah sedangkan sourdough biasanya homemade dan bikinnya ga sesimpel ngulen adonan roti doang. Nungguin ragi sourdough siap pakai tuh lama ya apalagi dari scratch.,roti indomaret sama sourdough beda jauh rotiroti di indomaret biasanya produksi pabrik makanya bisa murah sedangkan sourdough biasanya homemade dan bikinnya ga sesimpel ngulen adonan roti doang nungguin ragi sourdough siap pakai tuh lama ya apalagi dari scratch,netral,indomaret
@VeilsMegan selamat datang di indomaret selamat berbelanja,selamat datang di indomaret selamat berbelanja,positif,indomaret
Astagaaa beli point coffee di klik indomaret lamaa bgttt. Di keterangannya pengiriman ke beberapa alamat. Yg aslinya cuma 4 menitan jadi mau sejam nganternya doang. Jangan2 minuman gue dah cair gara2 ngirim barang ke alamat lain dulu bjirrrr,astagaaa beli point coffee di klik indomaret lamaa bgttt di keterangannya pengiriman ke beberapa alamat yg aslinya cuma menitan jadi mau sejam nganternya doang jangan minuman gue dah cair gara ngirim barang ke alamat lain dulu bjirrrr,negatif,indomaret
@todayyisken @Evangelineind dah lama gak jajan parfum di indomaret,dah lama gak jajan parfum di indomaret,positif,indomaret
@ramable__ Biaya administrasi Kartu Flazz BCA adalah sebesar Rp30.000 - untuk Flazz reguler dan Rp50.000 - untuk Flazz edisi khusus. Selain ke cabang vending machine atau merchant seperti Indomaret pembelian Kartu Flazz BCA bisa juga dilakukan secara online (2/3),biaya administrasi kartu flazz bca adalah sebesar rp untuk flazz reguler dan rp untuk flazz edisi khusus selain ke cabang vending machine atau merchant seperti indomaret pembelian kartu flazz bca bisa juga dilakukan secara online,netral,indomaret
@stobelices Minimal 50 kayaknya kak coba buka app nya aja langsung gak ada admin juga kemaren aku narik 200 tetep bayar 200 ke kasir Indomaret nya. Bilang aja mau tarik seabank nanti tinggal kasih kode yang muncul di app nya langsung,minimal kayaknya kak coba buka app nya aja langsung gak ada admin juga kemaren aku narik tetep bayar ke kasir indomaret nya bilang aja mau tarik seabank nanti tinggal kasih kode yang muncul di app nya langsung,netral,indomaret
@dontminddude beberapa lokasi misalnya minimarket (Indomaret Alfamart Alfamidi) atau melalui e-Commerce official store (Dinomarket Blibli Tokopedia Shopee). Namun ketersediaan stok Flazz BCA tergantung masing-masing merchant ya. Biaya administrasi Rp30.000 - untuk Flazz BCA reguler,beberapa lokasi misalnya minimarket indomaret alfamart alfamidi atau melalui ecommerce official store dinomarket blibli tokopedia shopee namun ketersediaan stok flazz bca tergantung masingmasing merchant ya biaya administrasi rp untuk flazz bca reguler,netral,indomaret
@ZNarasoma endul ya ternyata selama ini ada di indomaret gapernah beli,endul ya ternyata selama ini ada di indomaret gapernah beli,negatif,indomaret
@CindyAngel80448 Halo @CindyAngel80448. Mohon maaf sudah membuat kamu merasa tidak nyaman. Untuk Flazz Gen 1 kamu bisa melakukan top up di ATM BCA EDC (tidak dikenakan biaya top up). Kamu bisa juga top up di merchant seperti Indomaret atau Alfamart dan dikenakan biaya administrasi,halo mohon maaf sudah membuat kamu merasa tidak nyaman untuk flazz gen kamu bisa melakukan top up di atm bca edc tidak dikenakan biaya top up kamu bisa juga top up di merchant seperti indomaret atau alfamart dan dikenakan biaya administrasi,netral,indomaret
@Jelita_Kata @Indomaret @Jelita_Kata Selamat siang Kak. Mohon maaf atas ketidaknyamanannya. Agar bisa aku bantu tindaklanjuti boleh infokan detail nomor laporannya ke aku melalui DM dgn ketik Agent dan mengisi email serta no HP yg ditanyakan ya Kak. Terima kasih -Sari,selamat siang kak mohon maaf atas ketidaknyamanannya agar bisa aku bantu tindaklanjuti boleh infokan detail nomor laporannya ke aku melalui dm dgn ketik agent dan mengisi email serta no hp yg ditanyakan ya kak terima kasih sari,netral,indomaret
@eighteensluv COWO KONTOL GA MODAL ANJIR . Besok kalo minta jemput jangan pernah kasi tau alamat rumah/ kosmu kak . Aku selama ketemu cowo gapernah ngasih tau alamatku . Kalo minta jemput mending yg drket dr rumahmu . Misal indomaret / mesjid sekitar .,cowo kontol ga modal anjir besok kalo minta jemput jangan pernah kasi tau alamat rumah kosmu kak aku selama ketemu cowo gapernah ngasih tau alamatku kalo minta jemput mending yg drket dr rumahmu misal indomaret mesjid sekitar,negatif,indomaret
maju lu semua interaksi oa! akan gua hadapi ,maju lu semua interaksi oa akan gua hadapi,positif,indomaret
@User_GmVoz @FOOD_FESS Sourdough sama roti sobek indomaret itu beda jauh anjirrrr. Bahannya beda tekniknya beda durasi pembuatannya beda. Bikin starter sourdough itu gk gampang loh salah dikit bisa gagal. Teknik bikin Sourdoughnya sendiri jg jauh lebih ribet dan lebih lama dibandingin roti sobek,sourdough sama roti sobek indomaret itu beda jauh anjirrrr bahannya beda tekniknya beda durasi pembuatannya beda bikin starter sourdough itu gk gampang loh salah dikit bisa gagal teknik bikin sourdoughnya sendiri jg jauh lebih ribet dan lebih lama dibandingin roti sobek,negatif,indomaret
11 Mei 2025 Setelah Isya Minimarket Indomaret Jl.Nusantara Kelapa Dua Depok Kak Gusta aktivis memberikan kertas selembaran sapa 129 untuk perempuan agar perempuan selamat. Lapor sapa 129 Jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu https://t.co/mDmeXu0TfN,mei setelah isya minimarket indomaret jlnusantara kelapa dua depok kak gusta aktivis memberikan kertas selembaran sapa untuk perempuan agar perempuan selamat lapor sapa jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu,netral,indomaret
@Jelita_Kata @Indomaret @Jelita_Kata Selamat Malam Kak mohon maaf atas ketidaknyamanannya. Terkait kode pemesanan tersebut agar dapat kami tindaklanjuti mohon kesediaannya menghubungi kami melalui DM dgn ketik Agent dan mengisi email &amp; no hp yg ditanyakan ya Kak. Terima kasih - Nina,selamat malam kak mohon maaf atas ketidaknyamanannya terkait kode pemesanan tersebut agar dapat kami tindaklanjuti mohon kesediaannya menghubungi kami melalui dm dgn ketik agent dan mengisi email amp no hp yg ditanyakan ya kak terima kasih nina,netral,indomaret
Sudah lama tak menyambangi mesin ATM sekalinya transaksi mesin error. Alhasil kartu tertahan di mesin. Mohon pertolongannya @mandiricare Mesin ATM di @Indomaret Kemandoran VIII. Kata pegawai Indomaret mesin memang sudah sering rusak. Tetapi sama petugas Mandirinya dibiarin.,sudah lama tak menyambangi mesin atm sekalinya transaksi mesin error alhasil kartu tertahan di mesin mohon pertolongannya mesin atm di kemandoran viii kata pegawai indomaret mesin memang sudah sering rusak tetapi sama petugas mandirinya dibiarin,negatif,indomaret
@sukachikin @nvllrz Kadang emang takarannya ngawur sih Tapi selama aku beli yg indomaret ini tuh rasanya sama kok seenak ituuuu ,kadang emang takarannya ngawur sih tapi selama aku beli yg indomaret ini tuh rasanya sama kok seenak ituuuu,netral,indomaret
@niceto_mu Siap Ruby neechan. &gt;_&gt; Terima kasih banyak untuk dua hari part-timer serunya Caretenders! Selamat istirahat semuanya. ,siap ruby neechan gt_gt terima kasih banyak untuk dua hari parttimer serunya caretenders selamat istirahat semuanya,positif,indomaret
@alanhoddle GACOR BANGET LAWSON. Selamat semuanya! ,gacor banget lawson selamat semuanya,positif,indomaret
@selfolx cewek gua nder @ANYUJlIN bisa di liat langsung tapi jangan lama lama yaa liat nya takutnya naksir,cewek gua nder bisa di liat langsung tapi jangan lama lama yaa liat nya takutnya naksir,netral,indomaret
@Joangseong halo ADEK. hariku lemes dikit dik tour gaoaoa aku ketemu temen baruu. aku senyum abis liat Shiroo&gt;_&lt; apa yah aku mau main roblok lg malem ini km mau ikut ga ADEK,halo adek hariku lemes dikit dik tour gaoaoa aku ketemu temen baruu aku senyum abis liat shiroogt_lt apa yah aku mau main roblok lg malem ini km mau ikut ga adek,positif,indomaret
Selamat kepada INDOMARET dengan perolehan poin 79.450! You did well guys @jiihoonu @nicholap @winteuq @Yooyteon @konyoung @Minrsi @totuno @yuynho @Minjwupark @CAEWONKLM @harina @jakresim https://t.co/8Z8qJcETJ2,selamat kepada indomaret dengan perolehan poin you did well guys,positif,indomaret
@adi062002 Wahh mantap kukira selama ini karyawan indomaret di bawah umr,wahh mantap kukira selama ini karyawan indomaret di bawah umr,positif,indomaret
@SumutInfoo @ListyoSigitP @HumasMedan @bobbynasution_ Polisi juga telah memberikan nomor telepon untuk dihubungi pihak indomaret bilamana ada kejadian serupa kedepannya. Jika ada informasi tambahan dapat menghubungi call center 110.,polisi juga telah memberikan nomor telepon untuk dihubungi pihak indomaret bilamana ada kejadian serupa kedepannya jika ada informasi tambahan dapat menghubungi call center,netral,indomaret
@exsipient aku sih lebih milih yang B ya kak karena aku orangnya kalau mampir ke Indomaret atau Alfamart itu biasanya cepet sih jadi nggak perlu lama-lama di dalam kalau mau nongkrong juga kan di depan Indomaret jadinya bisa sambil ngeliatin motor,aku sih lebih milih yang b ya kak karena aku orangnya kalau mampir ke indomaret atau alfamart itu biasanya cepet sih jadi nggak perlu lamalama di dalam kalau mau nongkrong juga kan di depan indomaret jadinya bisa sambil ngeliatin motor,netral,indomaret
@SynxLabs udah lama ga liat billie,udah lama ga liat billie,netral,indomaret
@Indomaret halo ka aku mau bertanya apakah di Indomaret bisa kerja tapi malamnya kuliah? Ini pertanyaan dari teman-temanku yang kami dengar dari kabar burung terimakasih ka maaf jika tidak sopan karena saya tidak tau harus bertanya kemana lagi. Sekian terimakasih,halo ka aku mau bertanya apakah di indomaret bisa kerja tapi malamnya kuliah ini pertanyaan dari temantemanku yang kami dengar dari kabar burung terimakasih ka maaf jika tidak sopan karena saya tidak tau harus bertanya kemana lagi sekian terimakasih,netral,indomaret
Dapatkan berbagai produk KEBUTUHAN PRIBADI yang hemat ini selama periode 29 MEI - 11 JUNI 2025. Yuk belanja di Indomaret! Info selengkapnya di https://t.co/mlV4QDnR9s . #SuperHemat #Indomaret #PromosiIndomaret https://t.co/V8yGP5OVEj,dapatkan berbagai produk kebutuhan pribadi yang hemat ini selama periode mei juni yuk belanja di indomaret info selengkapnya di,netral,indomaret
masalahnya tuhh uang dah lama di dompet gua ADUH GUA JUGA KAGAK MERHATIIN PAS DIKASIH KASIR INDOMARET WAKTU ITU HUFFTTTT,masalahnya tuhh uang dah lama di dompet gua aduh gua juga kagak merhatiin pas dikasih kasir indomaret waktu itu hufftttt,negatif,indomaret
22 Mei 2025 Setelah Ashar Minimarket Indomaret Jl.Nusantara Kelapa Dua Depok Kak Gusta aktivis memberikan kertas selembaran sapa 129 untuk perempuan agar perempuan selamat. Lapor sapa 129 Jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu https://t.co/VNIq0LWZoT,mei setelah ashar minimarket indomaret jlnusantara kelapa dua depok kak gusta aktivis memberikan kertas selembaran sapa untuk perempuan agar perempuan selamat lapor sapa jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu,netral,indomaret
Terus transaksi dan si kasir masi Ketuss njir.. Bahkan struk gw ga di kasih awalnya sama dia. Gw minta mana Struknya?.... Baru di kasih. Sampe gw keluar masih di Plototin wkwkw Gw salah apa?... gw komplain krn PROMO LU YG GA UPDATE HEY @Indomaret,terus transaksi dan si kasir masi ketuss njir bahkan struk gw ga di kasih awalnya sama dia gw minta mana struknya baru di kasih sampe gw keluar masih di plototin wkwkw gw salah apa gw komplain krn promo lu yg ga update hey,negatif,indomaret
Pengalaman terburuk belanja di @Indomaret Barusan belanja di Indomaret besar di Kota Malang yg satu area dgn DC Indomaret. Ada Display Promo Saori Saus Tiram di Display paling depan sedang PROMO tinggal 1 Sausnya saya ambil dan saya Bayar di Kasir. NEXT https://t.co/E0NrMsiqyO,pengalaman terburuk belanja di barusan belanja di indomaret besar di kota malang yg satu area dgn dc indomaret ada display promo saori saus tiram di display paling depan sedang promo tinggal sausnya saya ambil dan saya bayar di kasir next,netral,indomaret
Dalam rangka mencegah gangguan kamtibmas serta guna ciptakan kondusifitas wilayahnya Personil Samapta Polsek Pakualaman dipimpin aiptu budi melaksanakan patroli pertokoan yang berada di wilayah hukumnya seperti Indomaret di Jl gajah Mada. Senin 02/06/2025 siang. https://t.co/3iBwtWCHH8,dalam rangka mencegah gangguan kamtibmas serta guna ciptakan kondusifitas wilayahnya personil samapta polsek pakualaman dipimpin aiptu budi melaksanakan patroli pertokoan yang berada di wilayah hukumnya seperti indomaret di jl gajah mada senin siang,netral,indomaret
roti indomaret sama sourdough beda jauh; roti-roti di Indomaret biasanya produksi pabrik makanya bisa murah sedangkan sourdough biasanya homemade dan bikinnya ga sesimpel ngulen adonan roti doang. Nungguin ragi sourdough siap pakai tuh lama ya apalagi dari scratch.,roti indomaret sama sourdough beda jauh rotiroti di indomaret biasanya produksi pabrik makanya bisa murah sedangkan sourdough biasanya homemade dan bikinnya ga sesimpel ngulen adonan roti doang nungguin ragi sourdough siap pakai tuh lama ya apalagi dari scratch,netral,indomaret
@VeilsMegan selamat datang di indomaret selamat berbelanja,selamat datang di indomaret selamat berbelanja,positif,indomaret
Astagaaa beli point coffee di klik indomaret lamaa bgttt. Di keterangannya pengiriman ke beberapa alamat. Yg aslinya cuma 4 menitan jadi mau sejam nganternya doang. Jangan2 minuman gue dah cair gara2 ngirim barang ke alamat lain dulu bjirrrr,astagaaa beli point coffee di klik indomaret lamaa bgttt di keterangannya pengiriman ke beberapa alamat yg aslinya cuma menitan jadi mau sejam nganternya doang jangan minuman gue dah cair gara ngirim barang ke alamat lain dulu bjirrrr,negatif,indomaret
@User_GmVoz @FOOD_FESS Kalo kamu bandingin sama roti indomaret justru 25ribu mahal dong buat roti indomaret. Bikin sourdough tuh lama makan waktu dan tenaga. 25rb mah ga sebanding sama ilmu yang mereka punya buat bikin sourdough. Ayo aku kasih kamu 25ribu buat bikin sourdough bisa?,kalo kamu bandingin sama roti indomaret justru ribu mahal dong buat roti indomaret bikin sourdough tuh lama makan waktu dan tenaga rb mah ga sebanding sama ilmu yang mereka punya buat bikin sourdough ayo aku kasih kamu ribu buat bikin sourdough bisa,netral,indomaret
Bayar Tagihan Bulanan di Indomaret! Dapatkan promo GRATIS Kupon Belanja Rp10.000* selama periode 1 - 30 Juni 2025! Jangan lupa pastikan kamu sudah menjadi member Indomaret Poinku ya! Yuk langsung ke Indomaret terdekat! *S&amp;K berlaku . #Indomaret #PromosiIndomaret https://t.co/Fnivrk69md,bayar tagihan bulanan di indomaret dapatkan promo gratis kupon belanja rp selama periode juni jangan lupa pastikan kamu sudah menjadi member indomaret poinku ya yuk langsung ke indomaret terdekat sampk berlaku,netral,indomaret
@ramable__ Biaya administrasi Kartu Flazz BCA adalah sebesar Rp30.000 - untuk Flazz reguler dan Rp50.000 - untuk Flazz edisi khusus. Selain ke cabang vending machine atau merchant seperti Indomaret pembelian Kartu Flazz BCA bisa juga dilakukan secara online (2/3),biaya administrasi kartu flazz bca adalah sebesar rp untuk flazz reguler dan rp untuk flazz edisi khusus selain ke cabang vending machine atau merchant seperti indomaret pembelian kartu flazz bca bisa juga dilakukan secara online,netral,indomaret
@stobelices Minimal 50 kayaknya kak coba buka app nya aja langsung gak ada admin juga kemaren aku narik 200 tetep bayar 200 ke kasir Indomaret nya. Bilang aja mau tarik seabank nanti tinggal kasih kode yang muncul di app nya langsung,minimal kayaknya kak coba buka app nya aja langsung gak ada admin juga kemaren aku narik tetep bayar ke kasir indomaret nya bilang aja mau tarik seabank nanti tinggal kasih kode yang muncul di app nya langsung,netral,indomaret
@dontminddude beberapa lokasi misalnya minimarket (Indomaret Alfamart Alfamidi) atau melalui e-Commerce official store (Dinomarket Blibli Tokopedia Shopee). Namun ketersediaan stok Flazz BCA tergantung masing-masing merchant ya. Biaya administrasi Rp30.000 - untuk Flazz BCA reguler,beberapa lokasi misalnya minimarket indomaret alfamart alfamidi atau melalui ecommerce official store dinomarket blibli tokopedia shopee namun ketersediaan stok flazz bca tergantung masingmasing merchant ya biaya administrasi rp untuk flazz bca reguler,netral,indomaret
@ZNarasoma endul ya ternyata selama ini ada di indomaret gapernah beli,endul ya ternyata selama ini ada di indomaret gapernah beli,negatif,indomaret
@alex_brodyy @eighteensluv Ngga kok ga ribet. Seabank sama Shopee tarik tunai tanpa admin kok di indomaret tanpa limit even gocap juga bisa ditarik. Dana juga,ngga kok ga ribet seabank sama shopee tarik tunai tanpa admin kok di indomaret tanpa limit even gocap juga bisa ditarik dana juga,positif,indomaret
@Jelita_Kata @Indomaret @Jelita_Kata Selamat siang Kak. Mohon maaf atas ketidaknyamanannya. Agar bisa aku bantu tindaklanjuti boleh infokan detail nomor laporannya ke aku melalui DM dgn ketik Agent dan mengisi email serta no HP yg ditanyakan ya Kak. Terima kasih -Sari,selamat siang kak mohon maaf atas ketidaknyamanannya agar bisa aku bantu tindaklanjuti boleh infokan detail nomor laporannya ke aku melalui dm dgn ketik agent dan mengisi email serta no hp yg ditanyakan ya kak terima kasih sari,netral,indomaret
@eighteensluv COWO KONTOL GA MODAL ANJIR . Besok kalo minta jemput jangan pernah kasi tau alamat rumah/ kosmu kak . Aku selama ketemu cowo gapernah ngasih tau alamatku . Kalo minta jemput mending yg drket dr rumahmu . Misal indomaret / mesjid sekitar .,cowo kontol ga modal anjir besok kalo minta jemput jangan pernah kasi tau alamat rumah kosmu kak aku selama ketemu cowo gapernah ngasih tau alamatku kalo minta jemput mending yg drket dr rumahmu misal indomaret mesjid sekitar,negatif,indomaret
Sering banget mikir lama di depan kulkas indomaret akhirnya juga milih golda/good day ,sering banget mikir lama di depan kulkas indomaret akhirnya juga milih goldagood day,positif,indomaret
Tag temen lama lo yang dulu suka banget beli permen ini pliss kemarin pas ke Indomaret gue langsung beli karena kangen banget makan permen ini,tag temen lama lo yang dulu suka banget beli permen ini pliss kemarin pas ke indomaret gue langsung beli karena kangen banget makan permen ini,positif,indomaret
@rakyat_konoha8 @Indomaret Baik sobat. Sudah admin cek ya ,baik sobat sudah admin cek ya,netral,indomaret
@User_GmVoz @FOOD_FESS Sourdough sama roti sobek indomaret itu beda jauh anjirrrr. Bahannya beda tekniknya beda durasi pembuatannya beda. Bikin starter sourdough itu gk gampang loh salah dikit bisa gagal. Teknik bikin Sourdoughnya sendiri jg jauh lebih ribet dan lebih lama dibandingin roti sobek,sourdough sama roti sobek indomaret itu beda jauh anjirrrr bahannya beda tekniknya beda durasi pembuatannya beda bikin starter sourdough itu gk gampang loh salah dikit bisa gagal teknik bikin sourdoughnya sendiri jg jauh lebih ribet dan lebih lama dibandingin roti sobek,negatif,indomaret
@efenerr Tapi topup di Indomaret kena admin,tapi topup di indomaret kena admin,netral,indomaret
@VeilsMleux Selamat datang di Indomaret selamat belanja,selamat datang di indomaret selamat belanja,positif,indomaret
11 Mei 2025 Setelah Isya Minimarket Indomaret Jl.Nusantara Kelapa Dua Depok Kak Gusta aktivis memberikan kertas selembaran sapa 129 untuk perempuan agar perempuan selamat. Lapor sapa 129 Jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu https://t.co/mDmeXu0TfN,mei setelah isya minimarket indomaret jlnusantara kelapa dua depok kak gusta aktivis memberikan kertas selembaran sapa untuk perempuan agar perempuan selamat lapor sapa jika melihat atau mengalami tindakan kekerasan pada perempuan dan anak di sekitarmu,netral,indomaret
@Jelita_Kata @Indomaret @Jelita_Kata Selamat Malam Kak mohon maaf atas ketidaknyamanannya. Terkait kode pemesanan tersebut agar dapat kami tindaklanjuti mohon kesediaannya menghubungi kami melalui DM dgn ketik Agent dan mengisi email &amp; no hp yg ditanyakan ya Kak. Terima kasih - Nina,selamat malam kak mohon maaf atas ketidaknyamanannya terkait kode pemesanan tersebut agar dapat kami tindaklanjuti mohon kesediaannya menghubungi kami melalui dm dgn ketik agent dan mengisi email amp no hp yg ditanyakan ya kak terima kasih nina,netral,indomaret
Sudah lama tak menyambangi mesin ATM sekalinya transaksi mesin error. Alhasil kartu tertahan di mesin. Mohon pertolongannya @mandiricare Mesin ATM di @Indomaret Kemandoran VIII. Kata pegawai Indomaret mesin memang sudah sering rusak. Tetapi sama petugas Mandirinya dibiarin.,sudah lama tak menyambangi mesin atm sekalinya transaksi mesin error alhasil kartu tertahan di mesin mohon pertolongannya mesin atm di kemandoran viii kata pegawai indomaret mesin memang sudah sering rusak tetapi sama petugas mandirinya dibiarin,negatif,indomaret
Min tadi sempet tarik tunai di ATM indomaret pom bensin Jl. Mh thamrin tanggerang. Pas proses tarik tunainya itu lama dan diatm tulisannya erorr (ga kefoto karena langsung cek mbanking) dan kartu tetep keluar tapi uangnya ngga dan di mbanking ke potong min gimana ya @CIMBNiaga https://t.co/MrsrgQi1dI,min tadi sempet tarik tunai di atm indomaret pom bensin jl mh thamrin tanggerang pas proses tarik tunainya itu lama dan diatm tulisannya erorr ga kefoto karena langsung cek mbanking dan kartu tetep keluar tapi uangnya ngga dan di mbanking ke potong min gimana ya,negatif,indomaret
@sukachikin @nvllrz Kadang emang takarannya ngawur sih Tapi selama aku beli yg indomaret ini tuh rasanya sama kok seenak ituuuu ,kadang emang takarannya ngawur sih tapi selama aku beli yg indomaret ini tuh rasanya sama kok seenak ituuuu,netral,indomaret
@niceto_mu Siap Ruby neechan. &gt;_&gt; Terima kasih banyak untuk dua hari part-timer serunya Caretenders! Selamat istirahat semuanya. ,siap ruby neechan gt_gt terima kasih banyak untuk dua hari parttimer serunya caretenders selamat istirahat semuanya,positif,indomaret
@alanhoddle GACOR BANGET LAWSON. Selamat semuanya! ,gacor banget lawson selamat semuanya,positif,indomaret
